User_ID,Age,Gender,Digital_Persona,UI_Preference,Theme_Choice,Daily_Screen_Time_Hours,Layout_Preference,Device_Type,Accessibility_Features_Used,Usage_Pattern,Click_Rate,Bounce_Rate,Avg_Session_Duration_Min,Weekly_App_Interactions,UI_Satisfaction_Score,Beta_Feature_OptIn,Color_Blind_Mode,Region,Preferred_Font_Size,Voice_Assistant_Use,Push_Notifications,InApp_Feedback_Given,Preferred_Interaction,Custom_Shortcuts_Used,Two_Factor_Enabled,Language,Multi_Device_Use,Cloud_Sync,Personalization_Level
UX1599,28,Female,Minimalist,Gesture Nav,Neon,9.4,Card-based,Tablet,Color Correction,Evening Only,0.95,0.87,1.99,56,1,True,False,NA,Small,Daily,None,No,Gestures,True,False,English,True,False,High
UX1600,54,Non-Binary,Tech-savvy,High Contrast,Neon,9.4,Custom,Tablet,Haptic Feedback,Evening Only,0.75,0.18,9.28,97,3,False,False,AS,Extra Large,Never,All,No,Swipe,False,False,French,False,True,Moderate
UX1601,53,Male,Trendy,Gesture Nav,Pastel,7.2,Tabular,Desktop,Haptic Feedback,Night Owl,0.3,0.12,12.84,80,7,False,False,SA,Extra Large,Daily,All,Yes,Tap,True,False,French,False,False,None
UX1602,52,Other,Trendy,High Contrast,Earth Tones,2.7,Card-based,Tablet,VoiceOver,Morning Heavy,0.5,0.14,16.97,69,1,False,True,AU,Large,Daily,All,Yes,Voice,False,True,English,True,False,Low
UX1603,36,Female,Tech-savvy,Dark Mode,Monochrome,5.7,List,Desktop,VoiceOver,Morning Heavy,0.82,0.14,13.97,69,7,False,True,SA,Medium,Daily,Important Only,Yes,Voice,False,True,Hindi,False,True,Moderate
UX1604,37,Non-Binary,Tech-savvy,Dark Mode,Monochrome,11.2,Grid,Tablet,VoiceOver,Evening Only,0.59,0.83,4.96,14,5,False,False,NA,Medium,Daily,Important Only,No,Gestures,False,True,Hindi,True,True,Moderate
UX1605,35,Male,Maximalist,Notifications Off,Monochrome,7.8,Tabular,iOS,Magnification,Morning Heavy,0.68,0.68,9.77,22,9,False,True,AU,Large,Never,All,Yes,Voice,True,True,Mandarin,True,False,Low
UX1606,58,Male,Aesthetic,Notifications Off,Bold,7.4,Grid,Android,Haptic Feedback,Weekend Use,0.78,0.64,18.3,51,2,False,True,EU,Medium,Daily,Important Only,Yes,Voice,False,False,French,False,True,Low
UX1607,31,Other,Traditional,High Contrast,Monochrome,4.7,List,Android,Magnification,Always On,0.66,0.52,7.21,70,1,True,True,AS,Large,Daily,None,Yes,Gestures,False,False,French,False,True,None
UX1608,32,Non-Binary,Eco-conscious,Dark Mode,Bold,5.7,List,iOS,Color Correction,Morning Heavy,0.59,0.73,10.48,53,9,True,True,EU,Large,Daily,None,Yes,Gestures,False,True,English,False,False,High
UX1609,48,Female,Tech-savvy,Gesture Nav,Earth Tones,11.0,List,Tablet,None,Morning Heavy,0.77,0.22,19.21,76,8,False,False,AS,Small,Never,All,No,Tap,False,False,French,True,False,Moderate
UX1610,18,Other,Minimalist,Gesture Nav,Neon,8.7,Tabular,Android,Haptic Feedback,Weekend Use,0.75,0.41,14.96,26,6,True,False,EU,Medium,Daily,None,Yes,Tap,False,True,Mandarin,True,False,None
UX1611,20,Female,Trendy,Gesture Nav,Muted,9.9,Tabular,Desktop,None,Always On,0.67,0.49,15.21,90,5,True,False,NA,Large,Never,None,Yes,Gestures,False,False,French,True,True,Low
UX1612,33,Male,Tech-savvy,Gesture Nav,Monochrome,6.5,Card-based,Tablet,VoiceOver,Evening Only,0.42,0.19,5.79,30,8,False,True,AF,Medium,Occasional,None,Yes,Swipe,True,True,English,True,True,High
UX1613,40,Female,Maximalist,Silent Mode,Muted,8.3,Grid,Desktop,Haptic Feedback,Always On,0.47,0.44,8.88,94,8,True,True,AU,Medium,Never,None,Yes,Swipe,True,False,Mandarin,True,True,High
UX1614,28,Female,Eco-conscious,Adaptive UI,Pastel,4.5,Tabular,Tablet,Subtitles,Evening Only,0.97,0.35,2.56,13,5,False,False,AS,Extra Large,Occasional,None,Yes,Tap,False,False,Arabic,False,True,Moderate
UX1615,29,Other,Eco-conscious,Dark Mode,Muted,9.1,Custom,Tablet,Magnification,Night Owl,0.2,0.13,12.52,25,7,True,False,NA,Medium,Daily,Important Only,No,Tap,False,False,English,False,True,High
UX1616,27,Female,Tech-savvy,Silent Mode,Muted,6.3,List,Tablet,Magnification,Evening Only,0.34,0.21,2.97,99,1,False,False,SA,Large,Daily,Important Only,Yes,Gestures,True,True,Arabic,False,True,Low
UX1617,49,Other,Minimalist,Gesture Nav,Earth Tones,6.4,Card-based,Android,Haptic Feedback,Morning Heavy,0.54,0.71,16.88,67,4,True,True,SA,Small,Never,All,Yes,Swipe,True,False,French,True,False,Low
UX1618,33,Male,Eco-conscious,Notifications Off,Muted,8.5,Grid,iOS,VoiceOver,Night Owl,0.85,0.11,16.48,10,2,False,False,EU,Medium,Daily,None,No,Gestures,False,True,Mandarin,True,False,Low
UX1619,25,Other,Minimalist,Silent Mode,Bold,11.4,List,iOS,Magnification,Night Owl,0.25,0.85,11.14,18,3,True,True,SA,Large,Daily,Important Only,Yes,Tap,True,True,French,True,True,None
UX1620,55,Other,Trendy,Gesture Nav,Muted,2.6,Card-based,iOS,VoiceOver,Night Owl,0.35,0.17,3.68,37,1,True,False,AF,Extra Large,Never,Important Only,No,Voice,False,False,Mandarin,True,False,Low
UX1621,29,Non-Binary,Minimalist,High Contrast,Neon,10.2,Tabular,Android,Color Correction,Always On,0.16,0.74,1.49,75,2,True,True,AS,Medium,Daily,Important Only,No,Voice,False,True,Spanish,True,False,None
UX1622,41,Female,Aesthetic,Gesture Nav,Muted,4.9,Card-based,Android,None,Night Owl,0.74,0.82,16.14,28,1,False,True,EU,Small,Occasional,None,No,Voice,True,True,French,False,False,Low
UX1623,45,Male,Trendy,High Contrast,Pastel,6.4,Custom,Android,Subtitles,Evening Only,0.31,0.85,12.4,77,8,False,False,AS,Medium,Occasional,Important Only,No,Gestures,False,True,French,True,True,Low
UX1624,25,Other,Eco-conscious,Gesture Nav,Earth Tones,2.2,List,iOS,None,Weekend Use,0.45,0.79,14.51,79,4,True,True,AS,Large,Daily,All,Yes,Swipe,False,True,French,False,False,High
UX1625,45,Male,Tech-savvy,Gesture Nav,Pastel,5.0,Custom,Desktop,None,Weekend Use,0.5,0.33,6.77,91,3,True,True,NA,Medium,Daily,All,Yes,Tap,False,False,Hindi,True,False,Moderate
UX1626,53,Non-Binary,Traditional,Gesture Nav,Muted,7.0,Tabular,iOS,Color Correction,Night Owl,0.9,0.37,10.68,55,1,False,False,SA,Medium,Occasional,None,No,Swipe,False,True,English,False,True,Low
UX1627,43,Female,Maximalist,Notifications Off,Neon,2.6,Card-based,Tablet,Magnification,Weekend Use,0.47,0.44,15.2,6,2,True,False,AU,Extra Large,Daily,All,No,Swipe,True,False,Hindi,True,True,High
UX1628,25,Other,Eco-conscious,Adaptive UI,Bold,6.9,List,Tablet,Subtitles,Evening Only,0.23,0.21,9.79,19,3,True,False,AS,Medium,Occasional,Important Only,No,Tap,True,True,Mandarin,True,True,High
UX1629,45,Female,Eco-conscious,Dark Mode,Pastel,11.3,List,Desktop,Magnification,Evening Only,0.57,0.12,12.43,39,3,False,True,AF,Small,Never,None,No,Swipe,True,True,Mandarin,False,False,Moderate
UX1630,45,Non-Binary,Minimalist,Gesture Nav,Monochrome,3.1,Custom,Android,Haptic Feedback,Morning Heavy,0.97,0.8,16.0,40,6,False,True,AF,Medium,Occasional,All,No,Voice,False,True,Mandarin,True,False,High
UX1631,54,Non-Binary,Maximalist,Silent Mode,Pastel,9.6,Tabular,iOS,None,Weekend Use,0.65,0.54,5.09,96,8,True,False,AU,Extra Large,Daily,None,Yes,Tap,True,True,English,True,False,High
UX1632,58,Male,Trendy,Silent Mode,Muted,6.1,Card-based,iOS,Haptic Feedback,Evening Only,0.99,0.59,2.25,43,6,False,False,SA,Large,Daily,Important Only,No,Voice,True,True,Mandarin,True,True,Moderate
UX1633,53,Other,Maximalist,Notifications Off,Earth Tones,8.6,List,Tablet,VoiceOver,Weekend Use,0.86,0.84,11.1,8,2,True,True,SA,Medium,Occasional,All,Yes,Gestures,True,True,Hindi,False,True,None
UX1634,44,Male,Aesthetic,Adaptive UI,Muted,4.6,Card-based,Desktop,None,Evening Only,0.13,0.63,2.18,68,2,True,False,EU,Medium,Occasional,Important Only,No,Voice,False,True,Hindi,False,True,Moderate
UX1635,34,Non-Binary,Traditional,Dark Mode,Neon,3.6,List,Android,Magnification,Evening Only,0.69,0.65,15.56,78,7,False,False,EU,Extra Large,Daily,All,No,Gestures,False,True,French,True,False,Moderate
UX1636,26,Female,Traditional,Dark Mode,Pastel,3.6,Card-based,Tablet,None,Morning Heavy,0.36,0.73,14.67,10,1,True,True,EU,Extra Large,Daily,None,Yes,Gestures,False,True,Arabic,False,False,Low
UX1637,50,Male,Aesthetic,Dark Mode,Earth Tones,2.7,Card-based,Tablet,VoiceOver,Morning Heavy,0.6,0.19,17.75,61,1,False,True,SA,Extra Large,Daily,All,No,Tap,False,False,Spanish,False,False,Low
UX1638,37,Male,Trendy,Silent Mode,Monochrome,3.9,List,Tablet,Color Correction,Night Owl,0.35,0.39,13.15,34,7,False,False,AS,Medium,Never,All,Yes,Voice,False,False,Mandarin,False,True,None
UX1639,30,Female,Traditional,Adaptive UI,Bold,8.6,Grid,Tablet,Haptic Feedback,Weekend Use,0.41,0.87,2.28,78,9,True,True,NA,Small,Never,All,Yes,Voice,True,True,English,False,True,Moderate
UX1640,45,Male,Aesthetic,Dark Mode,Bold,10.8,List,Desktop,Haptic Feedback,Weekend Use,0.93,0.84,5.81,71,5,False,True,AU,Extra Large,Occasional,None,No,Voice,True,True,English,False,False,Moderate
UX1641,46,Female,Maximalist,Adaptive UI,Earth Tones,10.1,Grid,Desktop,Magnification,Weekend Use,0.29,0.81,16.35,94,1,True,False,AU,Large,Occasional,All,No,Tap,True,True,Mandarin,True,False,None
UX1642,30,Other,Eco-conscious,Gesture Nav,Muted,8.9,Card-based,Tablet,None,Night Owl,0.89,0.46,4.18,19,5,False,False,AU,Medium,Never,Important Only,Yes,Gestures,False,False,Arabic,True,False,Low
UX1643,52,Female,Eco-conscious,Gesture Nav,Pastel,3.1,Grid,iOS,Magnification,Always On,0.13,0.79,14.27,21,1,True,False,EU,Large,Never,None,Yes,Gestures,True,False,Hindi,True,True,Moderate
UX1644,23,Other,Minimalist,Dark Mode,Muted,4.9,Tabular,Desktop,Color Correction,Morning Heavy,0.18,0.14,15.82,95,9,False,True,NA,Large,Occasional,None,No,Gestures,True,False,Mandarin,False,False,None
UX1645,35,Female,Trendy,Dark Mode,Neon,5.1,Grid,iOS,None,Evening Only,0.87,0.22,7.27,22,4,True,False,AF,Small,Never,Important Only,Yes,Tap,False,True,English,False,True,Low
UX1646,22,Non-Binary,Maximalist,Dark Mode,Neon,4.5,Custom,Tablet,None,Morning Heavy,0.67,0.43,7.12,23,9,True,True,SA,Large,Occasional,None,No,Tap,False,True,Spanish,False,False,High
UX1647,42,Non-Binary,Trendy,Dark Mode,Earth Tones,7.2,Grid,Desktop,Magnification,Morning Heavy,0.77,0.49,11.6,80,2,False,False,AF,Extra Large,Daily,All,No,Swipe,False,False,Arabic,True,False,None
UX1648,19,Other,Traditional,Dark Mode,Muted,7.4,List,Desktop,Magnification,Always On,0.29,0.31,17.36,92,7,True,True,EU,Extra Large,Occasional,None,No,Voice,False,True,Mandarin,True,False,None
UX1649,27,Other,Tech-savvy,Gesture Nav,Bold,5.6,Custom,iOS,VoiceOver,Always On,0.58,0.39,5.25,73,2,True,True,AS,Medium,Never,Important Only,Yes,Gestures,True,True,Spanish,True,False,Moderate
UX1650,47,Non-Binary,Aesthetic,High Contrast,Monochrome,5.5,Card-based,iOS,Color Correction,Always On,0.76,0.23,18.88,28,4,True,False,EU,Small,Never,None,No,Swipe,False,False,Mandarin,True,False,High
UX1651,22,Other,Trendy,High Contrast,Monochrome,10.3,Card-based,Android,VoiceOver,Always On,0.66,0.49,12.38,95,6,True,True,NA,Small,Never,Important Only,Yes,Swipe,False,True,Arabic,True,False,Low
UX1652,50,Female,Trendy,Silent Mode,Earth Tones,9.9,Custom,Desktop,Haptic Feedback,Night Owl,0.52,0.74,19.85,52,2,True,False,EU,Large,Occasional,None,Yes,Voice,False,False,English,True,False,High
UX1653,18,Female,Maximalist,Gesture Nav,Monochrome,5.1,Grid,Desktop,None,Weekend Use,0.96,0.63,2.7,34,2,True,False,AU,Small,Never,Important Only,No,Tap,True,False,Hindi,True,False,Moderate
UX1654,35,Non-Binary,Minimalist,Dark Mode,Muted,11.1,List,Tablet,Magnification,Morning Heavy,0.71,0.19,3.4,19,2,False,True,AS,Large,Occasional,None,Yes,Swipe,True,True,Hindi,True,False,Moderate
UX1655,49,Male,Maximalist,Adaptive UI,Muted,11.5,List,Tablet,None,Morning Heavy,0.92,0.49,16.71,51,3,False,True,AS,Large,Daily,All,Yes,Tap,True,False,Arabic,False,False,Low
UX1656,28,Female,Minimalist,High Contrast,Monochrome,5.3,Tabular,Tablet,None,Weekend Use,0.76,0.66,17.43,48,5,False,True,SA,Small,Daily,Important Only,Yes,Tap,True,True,French,False,True,Low
UX1657,38,Other,Traditional,Notifications Off,Earth Tones,5.5,Grid,Android,Subtitles,Night Owl,0.76,0.52,9.46,31,9,False,False,SA,Medium,Never,Important Only,Yes,Voice,True,False,Hindi,False,True,Low
UX1658,43,Male,Aesthetic,High Contrast,Monochrome,7.1,Grid,iOS,Haptic Feedback,Evening Only,0.17,0.41,14.57,88,6,True,False,AU,Large,Occasional,None,Yes,Swipe,False,True,Mandarin,True,False,Moderate
UX1659,42,Male,Aesthetic,Silent Mode,Pastel,11.4,Card-based,Android,Subtitles,Night Owl,0.42,0.6,17.48,68,9,True,False,AS,Extra Large,Occasional,None,No,Gestures,False,True,Spanish,True,False,Low
UX1660,39,Female,Trendy,Adaptive UI,Earth Tones,10.8,Tabular,Desktop,None,Morning Heavy,0.87,0.87,1.82,45,5,False,False,AU,Extra Large,Never,None,No,Swipe,False,True,Spanish,True,True,Low
UX1661,44,Female,Maximalist,Notifications Off,Bold,3.0,Custom,Tablet,Magnification,Night Owl,0.31,0.18,11.91,72,6,True,False,AS,Small,Occasional,All,Yes,Gestures,True,True,Hindi,False,True,Low
UX1662,30,Male,Aesthetic,Notifications Off,Muted,5.9,Tabular,iOS,None,Weekend Use,0.2,0.41,17.22,9,8,False,False,NA,Small,Never,None,No,Gestures,False,False,Arabic,True,True,None
UX1663,50,Male,Maximalist,Adaptive UI,Monochrome,7.5,Card-based,Tablet,Haptic Feedback,Evening Only,0.39,0.43,8.56,57,3,True,True,EU,Large,Never,Important Only,No,Tap,True,False,Arabic,False,False,Low
UX1664,51,Non-Binary,Traditional,Gesture Nav,Muted,7.0,List,Android,Subtitles,Weekend Use,0.3,0.56,6.75,12,2,True,False,SA,Large,Daily,None,No,Gestures,True,True,Arabic,False,False,Moderate
UX1665,58,Other,Maximalist,Dark Mode,Monochrome,3.9,List,iOS,Magnification,Night Owl,0.93,0.22,16.12,26,3,False,False,NA,Extra Large,Never,All,Yes,Voice,False,True,Spanish,True,False,None
UX1666,52,Non-Binary,Tech-savvy,Silent Mode,Muted,10.6,Grid,Android,None,Night Owl,0.88,0.24,7.38,11,9,True,False,EU,Large,Occasional,None,Yes,Swipe,False,True,English,False,False,Moderate
UX1667,18,Female,Tech-savvy,Dark Mode,Neon,8.8,Grid,Tablet,Color Correction,Weekend Use,0.55,0.33,1.06,26,6,False,False,SA,Extra Large,Never,None,No,Tap,False,False,Spanish,True,True,High
UX1668,38,Non-Binary,Traditional,Silent Mode,Earth Tones,10.4,Tabular,Desktop,Haptic Feedback,Weekend Use,0.16,0.86,19.23,50,4,False,True,AU,Large,Daily,Important Only,No,Tap,False,False,English,False,True,None
UX1669,23,Non-Binary,Eco-conscious,Dark Mode,Monochrome,10.6,Custom,Android,Haptic Feedback,Evening Only,0.74,0.69,12.25,34,3,False,True,NA,Medium,Daily,None,No,Gestures,True,True,Arabic,True,True,Low
UX1670,45,Non-Binary,Traditional,High Contrast,Muted,9.5,List,Tablet,Color Correction,Evening Only,0.66,0.63,16.57,20,2,True,True,AF,Medium,Occasional,All,Yes,Tap,True,False,French,True,True,None
UX1671,34,Non-Binary,Maximalist,Silent Mode,Pastel,6.4,Grid,Tablet,None,Morning Heavy,0.97,0.75,16.68,83,4,True,False,AF,Extra Large,Never,None,Yes,Voice,True,True,Spanish,True,False,Moderate
UX1672,22,Other,Tech-savvy,Silent Mode,Earth Tones,8.1,Tabular,Android,Haptic Feedback,Morning Heavy,0.6,0.2,2.26,9,9,False,False,SA,Medium,Occasional,None,No,Voice,False,False,Arabic,False,True,None
UX1673,48,Other,Eco-conscious,Dark Mode,Bold,3.6,Tabular,Desktop,Magnification,Evening Only,0.4,0.79,4.25,71,4,True,False,NA,Medium,Occasional,Important Only,Yes,Tap,True,True,Spanish,True,True,High
UX1674,22,Male,Tech-savvy,Notifications Off,Bold,8.7,Card-based,iOS,None,Weekend Use,0.57,0.58,6.91,27,5,False,True,EU,Small,Never,None,Yes,Tap,False,True,Arabic,True,False,Low
UX1675,55,Female,Eco-conscious,High Contrast,Neon,3.8,List,Desktop,None,Night Owl,0.98,0.37,7.09,65,8,False,False,EU,Large,Daily,Important Only,Yes,Voice,True,True,Spanish,True,False,Low
UX1676,20,Non-Binary,Maximalist,Gesture Nav,Monochrome,8.9,Tabular,Android,Subtitles,Weekend Use,0.73,0.75,13.52,78,2,True,False,NA,Small,Occasional,Important Only,No,Gestures,False,False,Mandarin,True,False,High
UX1677,40,Male,Traditional,Dark Mode,Neon,4.3,Grid,Desktop,Haptic Feedback,Evening Only,0.7,0.74,12.84,9,3,False,True,AF,Extra Large,Occasional,None,Yes,Tap,True,True,Spanish,True,True,Moderate
UX1678,54,Male,Tech-savvy,Adaptive UI,Muted,3.2,Tabular,Desktop,Haptic Feedback,Night Owl,0.32,0.78,10.4,27,6,True,True,NA,Small,Daily,Important Only,Yes,Gestures,False,False,Mandarin,False,True,None
UX1679,54,Male,Eco-conscious,Dark Mode,Earth Tones,3.7,Grid,iOS,Color Correction,Always On,0.77,0.19,5.01,83,7,True,False,AF,Extra Large,Never,Important Only,No,Tap,False,False,English,False,False,Moderate
UX1680,27,Other,Maximalist,Adaptive UI,Pastel,2.0,Card-based,Desktop,Subtitles,Always On,0.78,0.88,8.26,86,4,True,True,AF,Medium,Never,None,No,Voice,True,True,Spanish,False,False,Moderate
UX1681,27,Non-Binary,Tech-savvy,Adaptive UI,Monochrome,9.2,Custom,Android,Subtitles,Evening Only,0.39,0.87,11.33,29,1,False,False,AU,Small,Never,None,No,Tap,False,True,English,True,False,Moderate
UX1682,36,Non-Binary,Traditional,Silent Mode,Neon,9.3,Custom,Desktop,Haptic Feedback,Always On,0.54,0.39,9.89,12,7,False,False,AU,Medium,Daily,All,Yes,Tap,True,True,French,True,False,Low
UX1683,34,Female,Aesthetic,Silent Mode,Neon,7.1,Card-based,Android,None,Morning Heavy,0.37,0.15,3.42,99,9,True,True,EU,Large,Occasional,All,Yes,Tap,False,False,Hindi,True,True,None
UX1684,38,Non-Binary,Trendy,Gesture Nav,Earth Tones,3.6,Card-based,Desktop,Subtitles,Night Owl,0.33,0.23,13.34,25,1,True,False,SA,Medium,Daily,Important Only,Yes,Voice,True,False,Hindi,False,False,Low
UX1685,31,Non-Binary,Maximalist,Adaptive UI,Pastel,2.8,Card-based,Android,Color Correction,Morning Heavy,0.12,0.89,2.39,6,1,False,True,AS,Large,Occasional,Important Only,Yes,Voice,False,False,Mandarin,False,True,Low
UX1686,26,Male,Trendy,High Contrast,Earth Tones,2.2,Card-based,Tablet,Subtitles,Weekend Use,0.36,0.55,8.19,26,1,True,True,NA,Medium,Occasional,None,Yes,Voice,True,False,Spanish,True,False,Low
UX1687,18,Female,Eco-conscious,Adaptive UI,Bold,3.7,Custom,Tablet,Color Correction,Evening Only,0.6,0.39,14.49,76,7,True,False,AF,Small,Never,All,Yes,Swipe,True,False,Hindi,False,False,None
UX1688,30,Non-Binary,Maximalist,Notifications Off,Pastel,10.9,List,Tablet,Subtitles,Weekend Use,0.1,0.33,1.38,91,9,False,True,NA,Small,Never,All,No,Swipe,True,False,English,False,True,High
UX1689,21,Other,Aesthetic,High Contrast,Neon,4.4,Custom,Android,Color Correction,Weekend Use,0.35,0.31,11.83,76,3,False,False,SA,Medium,Never,None,Yes,Swipe,True,False,Hindi,True,False,Low
UX1690,18,Non-Binary,Eco-conscious,Dark Mode,Pastel,5.5,Grid,Android,Subtitles,Morning Heavy,0.89,0.63,7.36,72,8,False,False,SA,Extra Large,Daily,None,Yes,Swipe,False,True,Hindi,False,False,Low
UX1691,57,Male,Tech-savvy,High Contrast,Neon,3.1,Grid,Android,Subtitles,Weekend Use,0.63,0.44,1.17,68,9,True,True,AS,Extra Large,Never,None,No,Voice,False,True,Arabic,True,False,Low
UX1692,49,Other,Maximalist,Dark Mode,Neon,4.2,Custom,Tablet,Magnification,Always On,0.65,0.87,4.62,98,3,False,True,AS,Large,Daily,None,No,Tap,True,True,Hindi,False,True,None
UX1693,51,Male,Tech-savvy,High Contrast,Bold,7.2,Grid,Android,Color Correction,Morning Heavy,0.46,0.65,18.88,23,3,False,True,AF,Large,Never,All,Yes,Voice,True,False,English,False,True,None
UX1694,45,Non-Binary,Traditional,Dark Mode,Neon,8.1,Tabular,Android,Color Correction,Morning Heavy,0.71,0.73,10.9,91,1,False,False,AU,Medium,Never,None,Yes,Swipe,False,True,Hindi,False,False,Moderate
UX1695,48,Other,Minimalist,Gesture Nav,Bold,4.5,List,Tablet,Color Correction,Weekend Use,0.27,0.33,19.95,86,2,False,False,AS,Small,Never,None,No,Gestures,True,False,Spanish,True,False,Low
UX1696,25,Female,Aesthetic,Notifications Off,Pastel,2.6,Custom,Tablet,VoiceOver,Weekend Use,0.84,0.16,10.97,57,7,False,False,AU,Large,Daily,All,Yes,Gestures,True,False,Hindi,False,True,Low
UX1697,56,Female,Minimalist,Notifications Off,Monochrome,5.9,Tabular,Tablet,Subtitles,Always On,0.21,0.49,11.33,97,3,False,False,AU,Medium,Occasional,None,No,Voice,True,False,French,True,True,None
UX1698,43,Other,Minimalist,Gesture Nav,Bold,4.3,Grid,Desktop,Color Correction,Night Owl,0.69,0.35,8.45,91,7,False,False,AF,Large,Daily,All,No,Tap,False,False,Hindi,False,True,None
UX1699,51,Other,Aesthetic,Adaptive UI,Monochrome,4.2,Grid,Android,Haptic Feedback,Always On,0.41,0.26,6.89,56,5,True,False,EU,Small,Daily,All,Yes,Swipe,True,True,Mandarin,True,False,Low
UX1700,20,Male,Eco-conscious,High Contrast,Muted,11.6,Tabular,Android,VoiceOver,Always On,0.77,0.86,5.78,51,8,False,False,AU,Large,Daily,None,No,Tap,False,False,Arabic,True,False,High
UX1701,29,Other,Eco-conscious,Notifications Off,Earth Tones,8.2,Custom,Android,Magnification,Weekend Use,0.59,0.46,7.52,86,5,True,True,AF,Medium,Occasional,None,Yes,Tap,False,True,English,True,False,Moderate
UX1702,18,Male,Trendy,High Contrast,Muted,7.6,Custom,Tablet,Color Correction,Always On,0.51,0.24,9.74,58,3,True,False,AS,Large,Daily,Important Only,No,Tap,False,False,Hindi,False,False,Moderate
UX1703,22,Non-Binary,Traditional,Notifications Off,Earth Tones,6.2,List,iOS,Color Correction,Always On,0.25,0.26,4.65,48,9,False,False,NA,Extra Large,Never,Important Only,No,Swipe,True,True,Hindi,True,True,Low
UX1704,47,Male,Traditional,Adaptive UI,Neon,6.3,Grid,Desktop,VoiceOver,Weekend Use,0.67,0.32,5.27,11,7,True,True,AS,Large,Occasional,All,No,Voice,True,False,Spanish,False,True,Moderate
UX1705,47,Other,Traditional,Silent Mode,Earth Tones,7.4,Tabular,Android,Subtitles,Always On,0.98,0.9,6.16,96,5,False,False,SA,Small,Daily,All,Yes,Swipe,True,False,Spanish,True,True,Moderate
UX1706,34,Other,Trendy,Dark Mode,Neon,9.0,Card-based,Android,Haptic Feedback,Night Owl,0.84,0.31,9.54,5,7,True,False,AS,Small,Daily,Important Only,Yes,Swipe,False,True,Mandarin,True,False,Low
UX1707,40,Non-Binary,Trendy,Gesture Nav,Neon,9.0,Tabular,Android,Magnification,Night Owl,0.15,0.36,13.4,67,9,False,True,EU,Small,Occasional,All,Yes,Voice,True,True,Arabic,True,True,Moderate
UX1708,32,Other,Trendy,Dark Mode,Muted,3.7,Custom,Android,Color Correction,Always On,0.44,0.63,17.27,43,5,True,False,AF,Small,Daily,Important Only,Yes,Voice,True,True,English,True,False,None
